Time,BHP,THP,Oil_Rate,Water_Rate,Water_Saturation,Water_Cut
76,2620.870470682382,1264.2170905067012,965.0788557488557,117.29515549403477,0.13727376667768887,0.10836841449966514
77,2612.0099264953415,1266.8594241951705,967.5194221858441,120.13304008585236,0.13448508627851,0.11045167850302079
78,2610.917607765355,1273.5037989531716,960.302768621595,122.91402445435315,0.1382233061233977,0.11347130624269709
79,2585.124310853991,1267.2511087105675,958.249053675743,125.57147138192556,0.13888876177786338,0.11586002338832262
80,2597.803281121625,1258.2567393279608,960.002639794283,130.20053165847386,0.14126732204954814,0.11942776820670441
81,2598.5711257151174,1255.253711478408,962.5060337446456,132.36035986984805,0.13910360065077793,0.12089179158462014
82,2604.778940447415,1252.391824743913,951.7807259193323,133.51293029641283,0.14435734934674516,0.12302009647964979
83,2579.8172978172634,1261.3837399178042,947.0190952343138,137.662813538293,0.1376767188986965,0.12691537714874224
84,2571.9150639710683,1249.9096772611579,955.2473157525421,141.93415424780727,0.14462233499560526,0.12936251488804495
85,2569.9824295641547,1247.1502082359555,951.3964378704292,145.80999898316554,0.1420513620582438,0.13289203752877876
86,2579.1540211770207,1247.1514172701593,954.4592990117634,148.8634115111001,0.14471916974468713,0.1349228200338176
87,2568.287511096597,1240.1939457951325,955.7610984059127,153.59897078979367,0.14365960296811747,0.13845727375166297
88,2554.7023979623295,1234.7047892708965,953.7337579548849,153.92889813596136,0.14627911107205097,0.13896730858401055
89,2560.132674331134,1232.018250754575,962.7623376723537,159.56358793650517,0.1437252760708944,0.14217223740059498
90,2550.9707754934802,1229.6419937029298,956.6337238230116,161.18202077461285,0.14280275914964438,0.1441937292023319
91,2554.686449905329,1226.8138888174508,956.0023717980541,167.37971229548418,0.14834100857454213,0.1489962450581038
92,2532.9794690612266,1227.6381477181849,957.111035720217,170.185541285558,0.14577303870823574,0.1509678506587767
93,2531.7233785340222,1221.2597294290365,947.8058344110962,174.3996099720241,0.14694311694724843,0.1554079164781562
94,2526.0789184686782,1221.663200386078,958.1955589371014,176.85611703941024,0.1494695038280896,0.15581327333599745
95,2510.364850518679,1214.596417099457,952.1211785673227,182.77946493165774,0.14543608951581116,0.16105327455638363
96,2522.9612027706457,1212.3931759515804,955.3524030862061,186.36172466405884,0.14919098179527854,0.16322976140383108
97,2517.6105527217987,1199.0089965773395,946.1407138347993,189.76354430301188,0.14732021048707425,0.16705945324486074
98,2510.0511345664245,1210.5816383735123,943.2312061699197,192.95048275313658,0.14873566128871127,0.16982361591835463
99,2502.6541286662487,1204.73244237949,954.5894482901251,197.59985728529514,0.1496445579307686,0.17149947177005853
100,2485.8462925794956,1204.9900505492983,951.8820476304876,200.29310743201265,0.14699955627710615,0.17383911339517444
101,2490.7935467723464,1182.5187231090315,944.9897422282124,205.87555565902073,0.14894232591435916,0.17888762137234354
102,2486.5728548347324,1204.4418735239037,944.6516845936266,210.72948089432393,0.1537021457848263,0.18238957600224237
103,2476.977227307784,1190.302051859224,954.1271739220739,214.25061055997918,0.1532723823771696,0.18337443026183298
104,2478.38714288334,1193.5409140836875,942.0529405356633,216.59039753019258,0.15187472084534556,0.18693448657958092
105,2479.0405085681455,1179.8004703643724,955.7133647662798,221.8614173172731,0.15298624691702578,0.18840537407290645
106,2488.8618590121055,1185.0638695253128,942.4968963267606,224.42685845624135,0.15241151498872707,0.19232349803177598
107,2466.7457781283183,1173.7329221841317,949.6919596280419,230.55239031117569,0.15621316677165598,0.19534293074400155
108,2462.575503907228,1172.881155196521,944.3569076212551,234.73060341286254,0.15359929484441168,0.19907818649269915
109,2454.255540842338,1182.5701567693338,948.5159371554117,236.75018366046785,0.1549636841842697,0.19974432703560324
110,2430.8122878470094,1169.0465879961832,942.279429989429,241.83821615608764,0.15729206028828413,0.2042349566728508
111,2444.734861245508,1168.0871643658986,943.6860354696386,247.13686110325625,0.15394525703030817,0.20753452240001335
112,2440.6023020994103,1168.3503386534437,944.2045958769786,251.57914025285916,0.1591175783689938,0.21038849471819776
113,2459.632421124853,1163.478409439863,938.4890627210926,255.1705230645812,0.15343907718051325,0.21377160297894013
114,2428.076390352189,1158.752094525718,946.7041217271006,261.3089787293522,0.1602592842622256,0.21631303388234407
115,2428.015473423336,1156.8248050123311,939.9339321676421,265.7514736089405,0.15675464883209606,0.22041526946887927
116,2419.6528823029475,1164.0170779261914,940.8570004233,269.9257308680215,0.15751460250434943,0.222934903093754
117,2403.313219623805,1148.711906014832,936.5282531269575,274.0242084998417,0.15471997965763412,0.22636293525981901
118,2421.42822814515,1147.005495233575,928.1883317060234,280.5287071264166,0.15809041056524462,0.23208798925958157
119,2412.519330326868,1148.253271980038,939.5448611869991,285.87540711308833,0.15742038693794624,0.2332876438461859
120,2407.9103194704303,1145.5276296647899,952.0630771080646,288.51643851615347,0.15878470730925306,0.23256585723244164
121,2385.9061254520525,1142.935151527802,943.4230214394901,293.2078330828452,0.16022537806842224,0.23710214896433301
122,2404.027943109361,1137.193651110146,938.903698101328,299.171207665412,0.1629155832289458,0.241642251427538
123,2370.9814893720772,1125.2849754363476,937.1855458539586,303.221970620253,0.16191520670280127,0.2444535095064115
124,2385.868570938003,1136.1671576615054,938.1123294640603,308.38060279933677,0.16261535330680224,0.24739859714998585
125,2396.9045562581,1119.2682730349065,940.235595575876,314.23965315172467,0.1603089612223089,0.25049490093204646
126,2360.094636748693,1123.513177326195,931.0959359234557,316.61064391249266,0.16123849182079455,0.2537540869217196
127,2359.3370227039723,1115.2286207499033,942.0716084733443,324.89830232485264,0.16709745003670262,0.2564372678118024
128,2360.9965136508763,1115.6793082670351,939.5769065772063,328.7526805243293,0.1625295979304735,0.25920130214388126
129,2349.965243458838,1114.6438120515174,939.0909286285397,333.4085068554378,0.1678124165041146,0.26201073065987684
130,2334.4933656893386,1111.6067860772514,937.1923786940487,338.91076584577854,0.16451387760223826,0.26558258029212245
131,2345.6856297480604,1109.1096037711764,934.59808328847,344.18242935502053,0.165504575872287,0.26914894772952697
132,2329.3769628627388,1112.0685563452932,937.3643061798341,347.74879869655507,0.16814073032045987,0.2705978153806189
133,2339.735924306352,1103.26767150757,936.4590706687069,356.2749382274533,0.16904378484387733,0.2755980238592697
134,2320.805757657662,1096.7792168235467,931.2297964452949,360.16132563227063,0.16677837487944183,0.27889406971673303
135,2340.4993440501753,1099.8204358414418,929.6319911355155,365.9430021304474,0.16672351389295692,0.28245605544450686
136,2312.1674670766374,1097.9473524446232,932.50928147631,371.87154977057406,0.1678881591029556,0.285094307476977
137,2311.7793848379433,1082.861960924315,939.2451007574759,375.3588375424397,0.16917591505646426,0.28552998101303784
138,2318.135172173697,1088.9870003492492,924.8044646217305,382.35347189903524,0.17078260737373951,0.29250747841285135
139,2292.6913568356604,1086.5058637115544,923.1623736712378,387.1523589091012,0.1695084597179883,0.29546516518722254
140,2302.274599346041,1078.5121824832001,930.8238042061826,393.8467707752165,0.1712377725960463,0.2973167655518783
141,2308.0714275428245,1083.8785340665581,929.7544385092801,396.4927725796485,0.1737767194645419,0.2989584213746275
142,2273.9251676543877,1073.2497220648374,929.866708321852,404.18090569975874,0.1717626192245296,0.30297337325263657
143,2286.846338585323,1071.6278822673578,929.7197659895425,409.3771793442161,0.17212330571200957,0.3057113831606735
144,2282.598827942484,1067.1346408785807,926.8839887268259,416.15226295063417,0.16896217834981989,0.30985929265189793
145,2282.8182287177733,1065.0778952379073,934.9493171930104,421.9700441873682,0.16723853972634187,0.31097650766667734
146,2257.630492891219,1056.518624565524,918.9954801076174,426.612374105178,0.17377675145846033,0.3170406391204917
147,2251.795433869157,1051.7997455870286,922.3575148760988,432.46782613582394,0.17331035153743823,0.31920559281302824
148,2265.219415656169,1063.9725253161248,925.4837261992548,438.9693346314427,0.1729704346501705,0.3217181647598725
149,2257.969846732332,1048.7651932584083,917.2840559442292,444.12335777268476,0.17498706040837267,0.32622369563872095
150,2252.504928503459,1045.0430382527184,924.1207279778397,451.84198369545214,0.17487919254160617,0.3283824335224699
151,2248.4644820949698,1036.2330494319815,932.8073508286401,456.65079279955256,0.17775556050126778,0.32865386762002996
152,2233.199752784215,1040.8051912615524,924.1044324414798,460.17301178067834,0.17617222173651795,0.3324283103083103
153,2237.32253697161,1034.3845510329625,924.6535045285934,468.8051779433782,0.17500615342985965,0.33643277970160257
154,2232.9307247329866,1046.2100758006818,916.699176174137,474.281456179156,0.17898033247791856,0.34096913008541013
155,2217.8564858197365,1040.0490854467132,919.4181929598026,479.8687241845391,0.1770657378501076,0.3429380481623118
156,2238.6577451114476,1028.5592482741113,920.1240180983804,486.48257336177744,0.1790530733673446,0.3458554625830197
157,2219.738329209118,1040.2621790267215,919.9114245162189,494.089408471833,0.1775451785876144,0.3494265328173311
158,2198.0869650279733,1030.908827434958,927.4082189750188,501.60864082824827,0.17770034622900513,0.35101660094990395
159,2211.5655360863384,1021.3758430824569,923.2884553036256,506.93318447386497,0.1796683364603714,0.3544437941469911
160,2190.253183297727,1007.5029714256322,914.4427102153148,512.3934966117843,0.18002565728708736,0.35911164446212784
161,2202.8708460374246,1028.4547128629538,920.73252389216,519.8759041951706,0.18145965407073367,0.36087245781659094
162,2201.585955790074,1007.052137666182,921.4911087424839,525.420909689781,0.1804627084933805,0.363132590645751
163,2176.793176816483,1002.7730062652155,924.2007451926063,531.6853996308369,0.1778272804324592,0.36519710110663556
164,2189.633761292443,1013.1128521600482,925.9027034328419,537.7656373317669,0.1811344522328232,0.36740948912705346
165,2179.127809269365,1017.1987620316963,912.4245290408606,543.7481711932483,0.18408763693428762,0.3734091231801213
166,2178.220601599945,1008.9213640925526,912.9457124439483,551.7300762934406,0.1824052478415138,0.37669092405019866
167,2183.9679298265396,1001.8195456002618,910.2121107054269,558.9380534899201,0.1830072331949709,0.3804499139106385
168,2157.5461188399713,998.9737717083265,914.8299007044651,565.3833763299851,0.18597275301181188,0.3819607519415775
169,2147.462638356425,997.2670777939015,917.8317918722316,571.8040330720527,0.18307605354548215,0.3838549150719032
170,2141.1048557037448,993.7946429489339,919.9366725829456,578.0542539393032,0.1819143935635142,0.385886351982999
171,2136.8418971503456,988.4059571198469,914.1202448817874,586.428246191685,0.185178737760949,0.39080926053390125
172,2139.228982905859,984.5210055197593,912.4007623837258,591.3628680800534,0.18503165209750252,0.39325520055147883
173,2138.4115197481665,980.6870343605024,914.2587899612437,600.3560279138435,0.1845675073604935,0.3963753825914014
174,2132.7669079933003,974.2301770556667,908.8242854918499,605.5177829810733,0.1866492430882026,0.3998553534154164
175,2133.2718324903603,973.5966246156661,922.9476936084739,612.747564762647,0.18848301129449357,0.399003357874905
176,2120.130018918779,963.535215929023,903.9616948644097,619.0532148093843,0.18798142287686437,0.406465630032457
177,2129.5353407715734,968.5083018660263,912.4237028944787,627.0785978531144,0.1891139621453725,0.40732553471898075
178,2107.3534316676205,961.0570444642455,921.1180310961482,635.6553124584781,0.19262681539703086,0.40831590230538484
179,2132.2016916658963,957.4820534139211,910.5339992227999,642.335628088444,0.18881424227688487,0.41364427302286316
180,2106.25667347765,960.8994707557674,909.0498048249925,649.978422112028,0.19055669726928934,0.41691254262215804
181,2086.4284244358373,963.960011431723,907.7127728859479,656.7421425459339,0.18948157327480172,0.4197897530109613
182,2079.2910750193887,958.5915830300115,908.098041591188,662.3763301714697,0.18930728056022605,0.4217683154090802
183,2089.824724152432,943.1474969818842,915.3642423733827,670.4492107756724,0.19033018469316446,0.42277936881183403
184,2077.7653721467414,943.0518593171483,896.9406904433524,677.3398008708825,0.19104248285695663,0.4302535695563554
185,2082.140004940921,949.703855939941,915.1671685064816,686.830574904039,0.19321895159509425,0.4287337967417067
186,2074.7323762457354,937.0875630323085,899.8802142377493,691.7232113535737,0.1976981515734015,0.4346077673818653
187,2064.2717108734314,937.8768342500149,905.1667383538279,701.2736976893891,0.19206791312744834,0.43653887312291434
188,2051.532062819316,938.7502604951228,903.8537778985067,708.7729538701087,0.19316674938876907,0.4395145757585058
189,2039.8515277531415,928.1582777256818,908.4427663488536,717.2496202017161,0.1943737539737775,0.4411963949241297
190,2045.5348504793299,930.5268775307298,897.0093782405812,722.5903134073706,0.1957915976974195,0.4461536496540889
191,2053.5639879432347,920.329872525409,906.8108633304097,731.3323221595801,0.19602710162390957,0.44643980369812986
192,2042.140937441302,920.9931617802439,914.1215481164343,740.5616518365388,0.19856819158789624,0.44755494698778947
193,2022.5426122128802,922.5989096707127,896.6841299770359,745.3623583230664,0.1916472158589296,0.45392281134177187
194,2031.731809258512,910.0350313323416,903.948530838052,752.1849597524676,0.19222614025960866,0.4541813591875765
195,2028.8531737972883,917.202373689802,899.190089111017,759.6199899660922,0.19650824365597971,0.4579306573714046
196,2011.1614256379887,911.9018110053665,904.1294360309652,770.0327120288614,0.20019460037508743,0.4599510942958819
197,2016.5372510594552,911.7624497720857,901.5957388870787,775.2968497919414,0.19536870393678882,0.4623413896788017
198,2010.58208718446,907.1195706703234,897.7925654547785,784.7076809470622,0.1929847353206125,0.46639379853002777
199,1993.5702970216937,909.8207021498692,902.9393614243554,793.457313187039,0.20064235881243841,0.4677310001027925
200,2003.5778736034829,900.6261225132396,909.0217405489337,801.1851755368299,0.20048731444740545,0.46847265556061635
201,2000.6078452636823,894.8529722943738,898.5454810413635,809.4454448641842,0.19831958318640114,0.4739167126634646
202,2000.8305124317528,894.6114875151615,902.5987897107409,817.302289855801,0.19902892079855816,0.47520307973862175
203,1995.538020520349,893.716490145182,892.0336352106442,826.4588658133134,0.19956051256073065,0.4809208450551113
204,1966.2233063204292,888.2443003516286,893.21781811591,832.3676836192612,0.2022210706349479,0.4823682644425731
205,1965.6217496008487,885.2029584560194,899.8620313894019,840.8230048615414,0.201247369447634,0.4830414390603892
206,1975.1503526720867,878.4900415609662,904.4205801426798,848.9473405547292,0.20398812783795106,0.48418094715515103
207,1970.137859509122,875.6854954122452,898.2780667439283,858.8101918118626,0.19779074667419122,0.4887689549059688
208,1965.1504768630605,868.9869736410016,894.4347098473843,867.1803985883951,0.20228629626974443,0.49226439670945216
209,1993.5273149065472,881.7478837159347,895.4964570271168,875.0712253193185,0.20224789207817792,0.49423201047001775
210,1955.7089051069318,863.7806838230435,888.7479613301514,884.18349366689,0.20448731864325503,0.49871273431062535
211,1956.355656401806,863.5354740110205,897.5225766317768,890.2419591326237,0.20442390448301972,0.4979637649831665
212,1949.540017634932,860.407963672154,898.4116653116171,901.5472241115511,0.20759568755979155,0.5
213,1941.513912513058,865.4746218847222,891.2395483358346,909.9032386217123,0.2027813264566799,0.5
214,1926.8473075535965,856.5252516085399,890.6497892612025,917.6556219972458,0.2070909829526615,0.5
215,1932.5896922049326,861.2387103633687,893.8293911482602,927.2817989087711,0.20861667284642343,0.5
216,1912.2717478546242,848.6325468787807,889.816401319797,932.4633767923223,0.21171329487312393,0.5
217,1912.6318139326,850.394970811119,891.1693369268709,942.2555518637373,0.20753646805781306,0.5
218,1905.146364521709,841.8232647337012,901.4986089458325,950.744696539318,0.20964891720870504,0.5
219,1905.8187413938633,853.7257456388669,889.26487149627,960.9414793237573,0.2058922744148753,0.5
220,1923.146585666735,834.0620079048524,888.2082992398939,967.9498592603978,0.20521608759137397,0.5
221,1876.3273480740825,838.5491035511351,886.2622909718242,978.5774951493376,0.21218954875156343,0.5
222,1896.8626019037451,837.1688844046605,892.7209598574997,988.0505361439967,0.2109888794127039,0.5
223,1868.8728412881035,833.0689954872574,887.5938791339095,996.2752029000841,0.21385702537959686,0.5
224,1875.2806813421057,827.0735617056115,884.7531348083928,1004.8037510236614,0.2092531942220605,0.5
225,1885.8895059696736,824.3508965013328,894.1065201613651,1012.5121266590993,0.21353980427905753,0.5
226,1870.6428001909546,822.2190573598956,894.0980150225682,1021.6731490338747,0.21673763568108773,0.5
227,1854.222552220707,818.2649899918575,883.4978821713065,1032.8296189052967,0.21433941121671454,0.5
228,1852.8469629074002,820.8193955839746,876.6673002431969,1041.4593490039053,0.21455316301118213,0.5
229,1861.7959774893468,824.0526150079568,890.5375684491846,1049.7809804806225,0.21451711216164873,0.5
230,1842.6963336828287,807.2125410749609,881.5768508712,1058.582090454234,0.2118582370857482,0.5
231,1847.1645858958198,800.1509851021046,888.4531279958138,1066.1941921268885,0.2182111458714207,0.5
232,1840.4557183990382,803.5585897582437,874.1494809114408,1076.4091475813157,0.2147782847203899,0.5
233,1828.4839965239419,813.8985466882716,887.9629866914966,1088.6914190871396,0.21750896651276605,0.5
234,1851.4394408932533,793.9816271601513,876.9441403535961,1094.8395444289977,0.2138739313868575,0.5
235,1831.3391902231801,803.1955840272203,886.1538205953326,1105.689479821221,0.21514108067098447,0.5
236,1799.748574133424,800.3885040703822,882.0713653391822,1115.9274439731953,0.2208701747984445,0.5
237,1816.8645431476943,786.2320587914601,876.7303029030168,1123.1250773319978,0.21780539542208435,0.5
238,1803.382135352316,788.8449153959264,878.964818435366,1134.0647104747811,0.2219065509520851,0.5
239,1813.5243333479623,791.1419831156427,883.9315922847835,1144.3579155375107,0.219343538681883,0.5
240,1792.074792615673,778.1043612950625,880.5294722655761,1153.0124993219072,0.21631620445408428,0.5
241,1793.852635585331,775.9820981994882,882.4220649023624,1165.4884030556668,0.22228413519946344,0.5
242,1795.0498727898046,771.0915954302568,888.8822029225774,1170.6114007411218,0.21982021536448879,0.5
243,1793.6575519417013,765.9262163465356,870.6787919414447,1183.0387285298839,0.2228973776270341,0.5
244,1767.9970359294423,764.75361227467,886.0860628748432,1191.5471982626036,0.22205042173508016,0.5
245,1771.6549876415904,758.8802986661888,878.0217796876161,1202.2719201548366,0.21941376354411427,0.5
246,1765.2505468883905,762.1704173412961,872.5060797583843,1211.7613071516992,0.22332858953074114,0.5
247,1758.4667076742628,755.1501338447068,869.848431871305,1220.44684380289,0.2278924462843056,0.5
248,1777.6545424028109,757.1689295589538,875.0543980461148,1231.3089963924592,0.22498597291702893,0.5
249,1759.0498171096096,745.2205217689818,880.1082505596223,1239.1620985486018,0.2243849644939891,0.5
250,1737.3911604566495,751.6544011610723,874.3622543981123,1251.6032475005713,0.22715068680391381,0.5
251,1754.1786194705478,751.1676448080447,882.0557746512368,1261.3181584659906,0.22592133693040622,0.5
252,1761.2215619701262,734.0313217871427,866.7441215497422,1271.718660168643,0.2264190684605256,0.5
253,1745.3246526055116,742.8702828492378,873.4395552607697,1282.2381183250873,0.2243167496556818,0.5
254,1714.8063003404598,744.1383449623664,866.7380327779344,1291.6876198402097,0.2274676960515792,0.5
255,1720.1576592713375,728.951794906544,874.3181594131248,1301.6480894197982,0.2295708868328339,0.5
256,1732.6691114918663,740.3628619341886,876.4344369504865,1310.8389316633388,0.22632787569579996,0.5
257,1707.9233053438122,731.0950950468302,869.3961910315948,1321.2677792363509,0.2313489916424939,0.5
258,1714.4381942814623,722.474940721208,857.9789307168643,1333.4667346201772,0.22881658795170975,0.5
259,1712.7463405342933,722.7211546117114,871.4947407339824,1344.056335405706,0.22772446097692292,0.5
260,1690.730695284219,722.7916345626086,872.1836927586676,1352.7618895636879,0.2319952641538405,0.5
261,1694.404746439382,717.3800269570621,871.5214737748084,1363.4660027472532,0.22992641152852347,0.5
262,1657.5873265993093,716.6937799622318,875.1789109591108,1372.9753856250063,0.2325190297749722,0.5
263,1674.7561235866572,706.3966320346032,863.1447316017548,1385.5527568452676,0.23091648273548293,0.5
264,1677.4743184860683,708.8468041201804,871.4010805272522,1395.585416823692,0.2318803477129402,0.5
265,1662.5221681803514,697.9314275154751,873.4625375623899,1407.4412174364638,0.2334871204086686,0.5
266,1686.3241130393164,701.4438696932565,858.1070620799674,1415.2416769228205,0.23358179411518,0.5
